START_DATE*,START_DATE,START_TIME,END_DATE*,END_DATE,END_TIME,CATEGORY*,TIME Diff.,TIME Diff. (hours),START*,STOP*,MILES*,SPEED,PURPOSE*,,,,
11-08-2016 12:16,11-08-2016,12:16:00 PM,11-08-2016 12:49,11-08-2016,12:49:00 PM,Business,00:33:00,0.55,San Francisco,Berkeley,11.3,20.54545455,Meeting,,,,
11-08-2016 13:41,11-08-2016,01:41:00 PM,11-08-2016 14:01,11-08-2016,02:01:00 PM,Business,00:20:00,0.333333333,Berkeley,Emeryville,3.6,10.8,,,,,
11-08-2016 16:21,11-08-2016,04:21:00 PM,11-08-2016 16:34,11-08-2016,04:34:00 PM,Business,00:13:00,0.216666667,Emeryville,Berkeley,3,13.84615385,,,,,
11-09-2016 13:08,11-09-2016,01:08:00 PM,11-09-2016 13:41,11-09-2016,01:41:00 PM,Business,00:33:00,0.55,Berkeley,San Francisco,11.4,20.72727273,,,,,
11-09-2016 15:58,11-09-2016,03:58:00 PM,11-09-2016 16:04,11-09-2016,04:04:00 PM,Business,00:06:00,0.1,NOMA,Downtown,0.9,9,,,,,
11-09-2016 17:31,11-09-2016,05:31:00 PM,11-09-2016 18:03,11-09-2016,06:03:00 PM,Business,00:32:00,0.533333333,Downtown,Sunnyside,6.2,11.625,,,,,
11-09-2016 18:09,11-09-2016,06:09:00 PM,11-09-2016 18:14,11-09-2016,06:14:00 PM,Business,00:05:00,0.083333333,Sunnyside,Ingleside,0.7,8.4,,,,,
11-09-2016 18:21,11-09-2016,06:21:00 PM,11-09-2016 18:35,11-09-2016,06:35:00 PM,Business,00:14:00,0.233333333,Ingleside,Potrero Flats,5.5,23.57142857,Meeting,,,,
11-09-2016 18:40,11-09-2016,06:40:00 PM,11-09-2016 19:17,11-09-2016,07:17:00 PM,Business,00:37:00,0.616666667,San Francisco,Oakland,12.7,20.59459459,Customer Visit,,,,
11-09-2016 20:52,11-09-2016,08:52:00 PM,11-09-2016 21:02,11-09-2016,09:02:00 PM,Business,00:10:00,0.166666667,Oakland,Berkeley,2.6,15.6,,,,,
11-09-2016 21:56,11-09-2016,09:56:00 PM,11-09-2016 22:02,11-09-2016,10:02:00 PM,Business,00:06:00,0.1,Central,Central,1.1,11,,,,,
11-10-2016 09:46,11-10-2016,09:46:00 AM,11-10-2016 10:15,11-10-2016,10:15:00 AM,Business,00:29:00,0.483333333,Berkeley,San Francisco,12.6,26.06896552,Temporary Site,,,,
11-10-2016 10:20,11-10-2016,10:20:00 AM,11-10-2016 10:31,11-10-2016,10:31:00 AM,Business,00:11:00,0.183333333,Tenderloin,SOMISSPO,1.2,6.545454545,,,,,
11-10-2016 14:57,11-10-2016,02:57:00 PM,11-10-2016 15:07,11-10-2016,03:07:00 PM,Business,00:10:00,0.166666667,SOMISSPO,Tenderloin,1.1,6.6,,,,,
11-10-2016 15:17,11-10-2016,03:17:00 PM,11-10-2016 15:22,11-10-2016,03:22:00 PM,Business,00:05:00,0.083333333,San Francisco,Oakland,9.9,118.8,Temporary Site,,,,
11-10-2016 15:30,11-10-2016,03:30:00 PM,11-10-2016 15:53,11-10-2016,03:53:00 PM,Business,00:23:00,0.383333333,Oakland,Berkeley,6,15.65217391,Meeting,,,,
11-10-2016 19:18,11-10-2016,07:18:00 PM,11-10-2016 19:21,11-10-2016,07:21:00 PM,Business,00:03:00,0.05,West Berkeley,Central,0.8,16,,,,,
11-11-2016 09:35,11-11-2016,09:35:00 AM,11-11-2016 10:23,11-11-2016,10:23:00 AM,Business,00:48:00,0.8,Berkeley,Menlo Park,45.9,57.375,Customer Visit,,,,
11-11-2016 12:58,11-11-2016,12:58:00 PM,11-11-2016 13:13,11-11-2016,01:13:00 PM,Business,00:15:00,0.25,Menlo Park,Palo Alto,4,16,,,,,
11-11-2016 14:20,11-11-2016,02:20:00 PM,11-11-2016 14:32,11-11-2016,02:32:00 PM,Business,00:12:00,0.2,Palo Alto,Menlo Park,2.5,12.5,,,,,
11-11-2016 14:39,11-11-2016,02:39:00 PM,11-11-2016 15:46,11-11-2016,03:46:00 PM,Business,01:07:00,1.116666667,Menlo Park,Berkeley,36.6,32.7761194,Customer Visit,,,,
11-11-2016 18:30,11-11-2016,06:30:00 PM,11-11-2016 18:43,11-11-2016,06:43:00 PM,Business,00:13:00,0.216666667,Central,College Avenue,2.9,13.38461538,,,,,
11-11-2016 21:08,11-11-2016,09:08:00 PM,11-11-2016 21:18,11-11-2016,09:18:00 PM,Business,00:10:00,0.166666667,College Avenue,Central,2.6,15.6,,,,,
11-12-2016 10:32,11-12-2016,10:32:00 AM,11-12-2016 10:52,11-12-2016,10:52:00 AM,Business,00:20:00,0.333333333,Central,South,2.3,6.9,,,,,
11-12-2016 10:55,11-12-2016,10:55:00 AM,11-12-2016 11:25,11-12-2016,11:25:00 AM,Business,00:30:00,0.5,South,Downtown,6.4,12.8,,,,,
11-12-2016 13:07,11-12-2016,01:07:00 PM,11-12-2016 13:15,11-12-2016,01:15:00 PM,Business,00:08:00,0.133333333,Downtown,Central,1.4,10.5,,,,,
11-12-2016 13:46,11-12-2016,01:46:00 PM,11-12-2016 13:50,11-12-2016,01:50:00 PM,Business,00:04:00,0.066666667,Central,West Berkeley,0.6,9,,,,,
11-12-2016 14:22,11-12-2016,02:22:00 PM,11-12-2016 14:53,11-12-2016,02:53:00 PM,Business,00:31:00,0.516666667,West Berkeley,South,5.9,11.41935484,Meeting,,,,
11-12-2016 15:14,11-12-2016,03:14:00 PM,11-12-2016 15:21,11-12-2016,03:21:00 PM,Business,00:07:00,0.116666667,South,Southwest Berkeley,0.8,6.857142857,,,,,
11-12-2016 15:25,11-12-2016,03:25:00 PM,11-12-2016 15:36,11-12-2016,03:36:00 PM,Business,00:11:00,0.183333333,Berkeley,Emeryville,1.3,7.090909091,,,,,
11-12-2016 15:40,11-12-2016,03:40:00 PM,11-12-2016 15:59,11-12-2016,03:59:00 PM,Business,00:19:00,0.316666667,Emeryville,Berkeley,3.7,11.68421053,Errand/Supplies,,,,
13-11-2016,13-11-2016,08:54:00 AM,13-11-2016,13-11-2016,09:02:00 AM,Business,00:08:00,0.133333333,Central,Central,2.3,17.25,,,,,
13-11-2016,13-11-2016,09:27:00 AM,13-11-2016,13-11-2016,09:53:00 AM,Business,00:26:00,0.433333333,Central,Central,2.6,6,,,,,
13-11-2016,13-11-2016,10:31:00 AM,13-11-2016,13-11-2016,10:37:00 AM,Business,00:06:00,0.1,Central,Southside,1.9,19,,,,,
13-11-2016,13-11-2016,11:04:00 AM,13-11-2016,13-11-2016,11:16:00 AM,Business,00:12:00,0.2,Southside,West Berkeley,2.1,10.5,,,,,
13-11-2016,13-11-2016,12:22:00 PM,13-11-2016,13-11-2016,12:51:00 PM,Business,00:29:00,0.483333333,West Berkeley,Southside,4,8.275862069,Meeting,,,,
13-11-2016,13-11-2016,01:05:00 PM,13-11-2016,13-11-2016,01:11:00 PM,Business,00:06:00,0.1,Southside,South Berkeley,0.9,9,,,,,
13-11-2016,13-11-2016,01:14:00 PM,13-11-2016,13-11-2016,01:18:00 PM,Business,00:04:00,0.066666667,South Berkeley,Southside,0.9,13.5,,,,,
13-11-2016,13-11-2016,02:35:00 PM,13-11-2016,13-11-2016,02:46:00 PM,Business,00:11:00,0.183333333,Southside,Central,2.4,13.09090909,,,,,
13-11-2016,13-11-2016,03:14:00 PM,13-11-2016,13-11-2016,03:24:00 PM,Business,00:10:00,0.166666667,Central,Southside,1.9,11.4,,,,,
13-11-2016,13-11-2016,03:47:00 PM,13-11-2016,13-11-2016,03:59:00 PM,Business,00:12:00,0.2,Southside,Central,1.9,9.5,,,,,
14-11-2016,14-11-2016,11:24:00 AM,14-11-2016,14-11-2016,12:13:00 PM,Business,00:49:00,0.816666667,Berkeley,Mountain View,44.6,54.6122449,Customer Visit,,,,
14-11-2016,14-11-2016,01:40:00 PM,14-11-2016,14-11-2016,02:33:00 PM,Business,00:53:00,0.883333333,Mountain View,Berkeley,43.6,49.35849057,Customer Visit,,,,
14-11-2016,14-11-2016,03:27:00 PM,14-11-2016,14-11-2016,03:36:00 PM,Business,00:09:00,0.15,Berkeley,Emeryville,2.5,16.66666667,,,,,
14-11-2016,14-11-2016,08:19:00 PM,14-11-2016,14-11-2016,08:30:00 PM,Business,00:11:00,0.183333333,Emeryville,Berkeley,3.7,20.18181818,Errand/Supplies,,,,
15-11-2016,15-11-2016,01:59:00 PM,15-11-2016,15-11-2016,02:06:00 PM,Business,00:07:00,0.116666667,Berkeley,Oakland,5.1,43.71428571,,,,,
15-11-2016,15-11-2016,02:09:00 PM,15-11-2016,15-11-2016,02:26:00 PM,Business,00:17:00,0.283333333,Oakland,San Francisco,9.7,34.23529412,Temporary Site,,,,
15-11-2016,15-11-2016,08:44:00 PM,15-11-2016,15-11-2016,09:00:00 PM,Business,00:16:00,0.266666667,San Francisco,Berkeley,11.8,44.25,Temporary Site,,,,
16-11-2016,16-11-2016,08:21:00 PM,16-11-2016,16-11-2016,08:27:00 PM,Business,00:06:00,0.1,Berkeley,El Cerrito,2.3,23,Temporary Site,,,,
16-11-2016,16-11-2016,10:52:00 PM,16-11-2016,16-11-2016,11:02:00 PM,Business,00:10:00,0.166666667,El Cerrito,Berkeley,3.1,18.6,Meal/Entertain,,,,
17-11-2016,17-11-2016,10:13:00 AM,17-11-2016,17-11-2016,10:44:00 AM,Business,00:31:00,0.516666667,Berkeley,Oakland,16.3,31.5483871,Customer Visit,,,,
18-11-2016,18-11-2016,08:09:00 PM,18-11-2016,18-11-2016,08:19:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3.1,18.6,Meal/Entertain,,,,
18-11-2016,18-11-2016,09:23:00 PM,18-11-2016,18-11-2016,09:34:00 PM,Business,00:11:00,0.183333333,Morrisville,Cary,5.2,28.36363636,Meal/Entertain,,,,
18-11-2016,18-11-2016,09:56:00 PM,18-11-2016,18-11-2016,10:21:00 PM,Business,00:25:00,0.416666667,Krendle Woods,Whitebridge,6.1,14.64,Meeting,,,,
19-11-2016,19-11-2016,01:51:00 PM,19-11-2016,19-11-2016,02:10:00 PM,Business,00:19:00,0.316666667,Cary,Durham,10.3,32.52631579,Meeting,,,,
19-11-2016,19-11-2016,02:30:00 PM,19-11-2016,19-11-2016,02:51:00 PM,Business,00:21:00,0.35,Durham,Cary,10.5,30,Meeting,,,,
19-11-2016,19-11-2016,04:01:00 PM,19-11-2016,19-11-2016,04:06:00 PM,Business,00:05:00,0.083333333,Cary,Cary,1.5,18,,,,,
19-11-2016,19-11-2016,04:27:00 PM,19-11-2016,19-11-2016,04:41:00 PM,Business,00:14:00,0.233333333,Cary,Cary,1.8,7.714285714,,,,,
19-11-2016,19-11-2016,05:41:00 PM,19-11-2016,19-11-2016,05:54:00 PM,Business,00:13:00,0.216666667,Cary,Apex,5.4,24.92307692,Errand/Supplies,,,,
19-11-2016,19-11-2016,09:14:00 PM,19-11-2016,19-11-2016,09:35:00 PM,Business,00:21:00,0.35,Apex,Cary,5.4,15.42857143,Customer Visit,,,,
20-11-2016,20-11-2016,10:27:00 AM,20-11-2016,20-11-2016,11:32:00 AM,Business,01:05:00,1.083333333,Cary,Cary,39.2,36.18461538,Between Offices,,,,
20-11-2016,20-11-2016,11:58:00 AM,20-11-2016,20-11-2016,12:28:00 PM,Business,00:30:00,0.5,Cary,Cary,6.4,12.8,Customer Visit,,,,
20-11-2016,20-11-2016,02:58:00 PM,20-11-2016,20-11-2016,03:07:00 PM,Business,00:09:00,0.15,Cary,Cary,2.7,18,Meeting,,,,
20-11-2016,20-11-2016,05:45:00 PM,20-11-2016,20-11-2016,06:37:00 PM,Business,00:52:00,0.866666667,Cary,Cary,18.5,21.34615385,Errand/Supplies,,,,
21-11-2016,21-11-2016,01:37:00 PM,21-11-2016,21-11-2016,01:49:00 PM,Business,00:12:00,0.2,Cary,Cary,2.5,12.5,Meal/Entertain,,,,
21-11-2016,21-11-2016,02:34:00 PM,21-11-2016,21-11-2016,02:44:00 PM,Business,00:10:00,0.166666667,Cary,Cary,2.1,12.6,Meal/Entertain,,,,
21-11-2016,21-11-2016,05:50:00 PM,21-11-2016,21-11-2016,06:04:00 PM,Business,00:14:00,0.233333333,Cary,Unknown Location,6.7,28.71428571,Errand/Supplies,,,,
21-11-2016,21-11-2016,06:18:00 PM,21-11-2016,21-11-2016,06:27:00 PM,Business,00:09:00,0.15,Unknown Location,Morrisville,3.5,23.33333333,Meal/Entertain,,,,
21-11-2016,21-11-2016,06:43:00 PM,21-11-2016,21-11-2016,06:51:00 PM,Business,00:08:00,0.133333333,Morrisville,Cary,3.4,25.5,Errand/Supplies,,,,
22-11-2016,22-11-2016,03:12:00 PM,22-11-2016,22-11-2016,03:27:00 PM,Business,00:15:00,0.25,Cary,Cary,5.5,22,Meeting,,,,
22-11-2016,22-11-2016,03:31:00 PM,22-11-2016,22-11-2016,03:44:00 PM,Business,00:13:00,0.216666667,Cary,Cary,4.1,18.92307692,Meeting,,,,
22-11-2016,22-11-2016,03:51:00 PM,22-11-2016,22-11-2016,04:43:00 PM,Business,00:52:00,0.866666667,Cary,Cary,12.7,14.65384615,Customer Visit,,,,
22-11-2016,22-11-2016,06:18:00 PM,22-11-2016,22-11-2016,06:28:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3,18,Meal/Entertain,,,,
22-11-2016,22-11-2016,09:02:00 PM,22-11-2016,22-11-2016,09:14:00 PM,Business,00:12:00,0.2,Morrisville,Cary,3.5,17.5,Customer Visit,,,,
23-11-2016,23-11-2016,03:34:00 PM,23-11-2016,23-11-2016,03:50:00 PM,Business,00:16:00,0.266666667,Cary,Cary,5.9,22.125,Meal/Entertain,,,,
23-11-2016,23-11-2016,04:18:00 PM,23-11-2016,23-11-2016,04:29:00 PM,Business,00:11:00,0.183333333,Cary,Cary,1.9,10.36363636,,,,,
23-11-2016,23-11-2016,04:49:00 PM,23-11-2016,23-11-2016,05:00:00 PM,Business,00:11:00,0.183333333,Cary,Cary,3.3,18,,,,,
23-11-2016,23-11-2016,06:37:00 PM,23-11-2016,23-11-2016,06:47:00 PM,Business,00:10:00,0.166666667,Cary,Cary,1.3,7.8,,,,,
25-11-2016,25-11-2016,11:47:00 AM,25-11-2016,25-11-2016,12:04:00 PM,Business,00:17:00,0.283333333,Cary,Durham,10.3,36.35294118,Meeting,,,,
25-11-2016,25-11-2016,01:13:00 PM,25-11-2016,25-11-2016,01:31:00 PM,Business,00:18:00,0.3,Durham,Cary,11.1,37,Meeting,,,,
26-11-2016,26-11-2016,03:54:00 PM,26-11-2016,26-11-2016,03:59:00 PM,Business,00:05:00,0.083333333,Cary,Cary,1.4,16.8,,,,,
26-11-2016,26-11-2016,05:00:00 PM,26-11-2016,26-11-2016,05:12:00 PM,Business,00:12:00,0.2,Cary,Apex,5.1,25.5,Meeting,,,,
26-11-2016,26-11-2016,05:36:00 PM,26-11-2016,26-11-2016,05:56:00 PM,Business,00:20:00,0.333333333,Apex,Holly Springs,9,27,Meeting,,,,
26-11-2016,26-11-2016,06:29:00 PM,26-11-2016,26-11-2016,07:04:00 PM,Business,00:35:00,0.583333333,Holly Springs,Cary,13.3,22.8,Between Offices,,,,
26-11-2016,26-11-2016,07:47:00 PM,26-11-2016,26-11-2016,07:54:00 PM,Business,00:07:00,0.116666667,Cary,Cary,2.5,21.42857143,Errand/Supplies,,,,
27-11-2016,27-11-2016,03:59:00 PM,27-11-2016,27-11-2016,04:06:00 PM,Business,00:07:00,0.116666667,Cary,Morrisville,3.3,28.28571429,Meal/Entertain,,,,
27-11-2016,27-11-2016,06:55:00 PM,27-11-2016,27-11-2016,07:09:00 PM,Business,00:14:00,0.233333333,Morrisville,Cary,2.9,12.42857143,,,,,
30-11-2016,30-11-2016,11:03:00 AM,30-11-2016,30-11-2016,11:34:00 AM,Business,00:31:00,0.516666667,Cary,Raleigh,8.5,16.4516129,Customer Visit,,,,
30-11-2016,30-11-2016,11:53:00 AM,30-11-2016,30-11-2016,12:35:00 PM,Business,00:42:00,0.7,Raleigh,Morrisville,6.7,9.571428571,Temporary Site,,,,
30-11-2016,30-11-2016,12:43:00 PM,30-11-2016,30-11-2016,12:53:00 PM,Business,00:10:00,0.166666667,Morrisville,Cary,3.1,18.6,,,,,
12-01-2016 07:44,12-01-2016,07:44:00 AM,12-01-2016 07:59,12-01-2016,07:59:00 AM,Business,00:15:00,0.25,Cary,Cary,5.5,22,Meeting,,,,
12-01-2016 08:37,12-01-2016,08:37:00 AM,12-01-2016 08:53,12-01-2016,08:53:00 AM,Business,00:16:00,0.266666667,Cary,Cary,5.5,20.625,Errand/Supplies,,,,
12-01-2016 18:00,12-01-2016,06:00:00 PM,12-01-2016 18:12,12-01-2016,06:12:00 PM,Business,00:12:00,0.2,Cary,Morrisville,2.9,14.5,Meal/Entertain,,,,
12-01-2016 20:36,12-01-2016,08:36:00 PM,12-01-2016 20:46,12-01-2016,08:46:00 PM,Business,00:10:00,0.166666667,Morrisville,Cary,2.9,17.4,Customer Visit,,,,
12-02-2016 12:12,12-02-2016,12:12:00 PM,12-02-2016 12:23,12-02-2016,12:23:00 PM,Business,00:11:00,0.183333333,Cary,Apex,5.1,27.81818182,Meal/Entertain,,,,
12-02-2016 13:07,12-02-2016,01:07:00 PM,12-02-2016 13:22,12-02-2016,01:22:00 PM,Business,00:15:00,0.25,Apex,Cary,5.3,21.2,Customer Visit,,,,
12-02-2016 20:41,12-02-2016,08:41:00 PM,12-02-2016 20:48,12-02-2016,08:48:00 PM,Business,00:07:00,0.116666667,Cary,Morrisville,3.3,28.28571429,Meal/Entertain,,,,
12-02-2016 22:59,12-02-2016,10:59:00 PM,12-02-2016 23:07,12-02-2016,11:07:00 PM,Business,00:08:00,0.133333333,Morrisville,Cary,3,22.5,Customer Visit,,,,
12-03-2016 18:35,12-03-2016,06:35:00 PM,12-03-2016 18:56,12-03-2016,06:56:00 PM,Business,00:21:00,0.35,Cary,Wake Co.,6.6,18.85714286,Errand/Supplies,,,,
12-03-2016 19:08,12-03-2016,07:08:00 PM,12-03-2016 19:15,12-03-2016,07:15:00 PM,Business,00:07:00,0.116666667,Wake Co.,Morrisville,1.8,15.42857143,,,,,
12-03-2016 20:31,12-03-2016,08:31:00 PM,12-03-2016 20:41,12-03-2016,08:41:00 PM,Business,00:10:00,0.166666667,Morrisville,Cary,3,18,Customer Visit,,,,
12-04-2016 18:56,12-04-2016,06:56:00 PM,12-04-2016 19:03,12-04-2016,07:03:00 PM,Business,00:07:00,0.116666667,Cary,Morrisville,2.9,24.85714286,Meal/Entertain,,,,
12-04-2016 20:23,12-04-2016,08:23:00 PM,12-04-2016 20:34,12-04-2016,08:34:00 PM,Business,00:11:00,0.183333333,Morrisville,Cary,3.4,18.54545455,Customer Visit,,,,
12-05-2016 18:04,12-05-2016,06:04:00 PM,12-05-2016 18:17,12-05-2016,06:17:00 PM,Business,00:13:00,0.216666667,Cary,Cary,4.1,18.92307692,,,,,
12-05-2016 19:22,12-05-2016,07:22:00 PM,12-05-2016 19:37,12-05-2016,07:37:00 PM,Business,00:15:00,0.25,Cary,Cary,3.8,15.2,Meal/Entertain,,,,
12-07-2016 12:03,12-07-2016,12:03:00 PM,12-07-2016 12:32,12-07-2016,12:32:00 PM,Business,00:29:00,0.483333333,Cary,Cary,6.6,13.65517241,Meeting,,,,
12-07-2016 12:35,12-07-2016,12:35:00 PM,12-07-2016 12:46,12-07-2016,12:46:00 PM,Business,00:11:00,0.183333333,Cary,Cary,4,21.81818182,Meeting,,,,
12-07-2016 19:53,12-07-2016,07:53:00 PM,12-07-2016 20:13,12-07-2016,08:13:00 PM,Business,00:20:00,0.333333333,Cary,Cary,7,21,Customer Visit,,,,
12-07-2016 21:13,12-07-2016,09:13:00 PM,12-07-2016 21:50,12-07-2016,09:50:00 PM,Business,00:37:00,0.616666667,Cary,Cary,6.9,11.18918919,Meal/Entertain,,,,
12-08-2016 14:19,12-08-2016,02:19:00 PM,12-08-2016 14:32,12-08-2016,02:32:00 PM,Business,00:13:00,0.216666667,Cary,Cary,3.4,15.69230769,Errand/Supplies,,,,
12-08-2016 14:53,12-08-2016,02:53:00 PM,12-08-2016 15:02,12-08-2016,03:02:00 PM,Business,00:09:00,0.15,Cary,Cary,3.4,22.66666667,Errand/Supplies,,,,
12-08-2016 19:22,12-08-2016,07:22:00 PM,12-08-2016 19:27,12-08-2016,07:27:00 PM,Business,00:05:00,0.083333333,Cary,Cary,2,24,Meeting,,,,
12-08-2016 21:26,12-08-2016,09:26:00 PM,12-08-2016 21:31,12-08-2016,09:31:00 PM,Business,00:05:00,0.083333333,Cary,Cary,2,24,Errand/Supplies,,,,
12-09-2016 12:09,12-09-2016,12:09:00 PM,12-09-2016 12:24,12-09-2016,12:24:00 PM,Business,00:15:00,0.25,Cary,Apex,5.1,20.4,Errand/Supplies,,,,
12-09-2016 13:15,12-09-2016,01:15:00 PM,12-09-2016 13:43,12-09-2016,01:43:00 PM,Business,00:28:00,0.466666667,Apex,Cary,8.8,18.85714286,Temporary Site,,,,
12-09-2016 20:11,12-09-2016,08:11:00 PM,12-09-2016 20:34,12-09-2016,08:34:00 PM,Business,00:23:00,0.383333333,Cary,Cary,5.6,14.60869565,Meeting,,,,
12-09-2016 22:03,12-09-2016,10:03:00 PM,12-09-2016 22:57,12-09-2016,10:57:00 PM,Business,00:54:00,0.9,Cary,Cary,18.9,21,Customer Visit,,,,
12-10-2016 12:43,12-10-2016,12:43:00 PM,12-10-2016 13:16,12-10-2016,01:16:00 PM,Business,00:33:00,0.55,Cary,Fuquay-Varina,15.6,28.36363636,Meeting,,,,
12-10-2016 14:42,12-10-2016,02:42:00 PM,12-10-2016 15:18,12-10-2016,03:18:00 PM,Business,00:36:00,0.6,Fuquay-Varina,Cary,15.6,26,Errand/Supplies,,,,
12-10-2016 18:17,12-10-2016,06:17:00 PM,12-10-2016 18:27,12-10-2016,06:27:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3,18,Meal/Entertain,,,,
12-10-2016 22:09,12-10-2016,10:09:00 PM,12-10-2016 22:21,12-10-2016,10:21:00 PM,Business,00:12:00,0.2,Morrisville,Cary,3.1,15.5,Customer Visit,,,,
12-11-2016 16:06,12-11-2016,04:06:00 PM,12-11-2016 16:16,12-11-2016,04:16:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3,18,Meal/Entertain,,,,
12-11-2016 19:05,12-11-2016,07:05:00 PM,12-11-2016 19:15,12-11-2016,07:15:00 PM,Business,00:10:00,0.166666667,Morrisville,Cary,4.8,28.8,Errand/Supplies,,,,
12-11-2016 21:48,12-11-2016,09:48:00 PM,12-11-2016 21:56,12-11-2016,09:56:00 PM,Business,00:08:00,0.133333333,Cary,Cary,2.1,15.75,Errand/Supplies,,,,
12-12-2016 13:22,12-12-2016,01:22:00 PM,12-12-2016 13:32,12-12-2016,01:32:00 PM,Business,00:10:00,0.166666667,Cary,Cary,3.1,18.6,Errand/Supplies,,,,
12-12-2016 13:36,12-12-2016,01:36:00 PM,12-12-2016 13:51,12-12-2016,01:51:00 PM,Business,00:15:00,0.25,Cary,Apex,4.4,17.6,Meal/Entertain,,,,
12-12-2016 14:26,12-12-2016,02:26:00 PM,12-12-2016 14:39,12-12-2016,02:39:00 PM,Business,00:13:00,0.216666667,Apex,Cary,4.7,21.69230769,Customer Visit,,,,
12-12-2016 17:51,12-12-2016,05:51:00 PM,12-12-2016 18:01,12-12-2016,06:01:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3,18,Meal/Entertain,,,,
12-12-2016 20:48,12-12-2016,08:48:00 PM,12-12-2016 20:57,12-12-2016,08:57:00 PM,Business,00:09:00,0.15,Morrisville,Cary,3,20,Customer Visit,,,,
13-12-2016,13-12-2016,06:19:00 PM,13-12-2016,13-12-2016,06:29:00 PM,Business,00:10:00,0.166666667,Cary,Cary,4.2,25.2,Errand/Supplies,,,,
13-12-2016,13-12-2016,08:20:00 PM,13-12-2016,13-12-2016,08:29:00 PM,Business,00:09:00,0.15,Cary,Cary,4.1,27.33333333,Meal/Entertain,,,,
14-12-2016,14-12-2016,04:52:00 PM,14-12-2016,14-12-2016,05:10:00 PM,Business,00:18:00,0.3,Cary,Cary,3.4,11.33333333,,,,,
14-12-2016,14-12-2016,05:22:00 PM,14-12-2016,14-12-2016,05:34:00 PM,Business,00:12:00,0.2,Cary,Cary,3.3,16.5,,,,,
14-12-2016,14-12-2016,05:50:00 PM,14-12-2016,14-12-2016,06:00:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3,18,Meal/Entertain,,,,
14-12-2016,14-12-2016,08:24:00 PM,14-12-2016,14-12-2016,08:40:00 PM,Business,00:16:00,0.266666667,Morrisville,Cary,3.1,11.625,Customer Visit,,,,
15-12-2016,15-12-2016,02:20:00 PM,15-12-2016,15-12-2016,02:54:00 PM,Business,00:34:00,0.566666667,Cary,Morrisville,10.6,18.70588235,Meeting,,,,
17-12-2016,17-12-2016,03:38:00 PM,17-12-2016,17-12-2016,04:12:00 PM,Business,00:34:00,0.566666667,Unknown Location,Unknown Location,4.8,8.470588235,Airport/Travel,,,,
17-12-2016,17-12-2016,05:19:00 PM,17-12-2016,17-12-2016,05:59:00 PM,Business,00:40:00,0.666666667,Unknown Location,Unknown Location,5.3,7.95,Temporary Site,,,,
18-12-2016,18-12-2016,01:03:00 PM,18-12-2016,18-12-2016,01:41:00 PM,Business,00:38:00,0.633333333,Unknown Location,Unknown Location,4.9,7.736842105,Errand/Supplies,,,,
18-12-2016,18-12-2016,04:38:00 PM,18-12-2016,18-12-2016,05:25:00 PM,Business,00:47:00,0.783333333,Unknown Location,Unknown Location,10.2,13.0212766,Errand/Supplies,,,,
18-12-2016,18-12-2016,08:35:00 PM,18-12-2016,18-12-2016,09:04:00 PM,Business,00:29:00,0.483333333,Unknown Location,Unknown Location,9.2,19.03448276,,,,,
19-12-2016,19-12-2016,09:08:00 AM,19-12-2016,19-12-2016,09:36:00 AM,Business,00:28:00,0.466666667,Unknown Location,Islamabad,7.7,16.5,Errand/Supplies,,,,
19-12-2016,19-12-2016,10:15:00 AM,19-12-2016,19-12-2016,10:34:00 AM,Business,00:19:00,0.316666667,Islamabad,Rawalpindi,5.9,18.63157895,Temporary Site,,,,
19-12-2016,19-12-2016,01:04:00 PM,19-12-2016,19-12-2016,01:08:00 PM,Business,00:04:00,0.066666667,Rawalpindi,Unknown Location,0.7,10.5,Errand/Supplies,,,,
19-12-2016,19-12-2016,01:24:00 PM,19-12-2016,19-12-2016,01:35:00 PM,Business,00:11:00,0.183333333,Unknown Location,Unknown Location,1.3,7.090909091,,,,,
19-12-2016,19-12-2016,02:07:00 PM,19-12-2016,19-12-2016,02:15:00 PM,Business,00:08:00,0.133333333,Unknown Location,Unknown Location,2.5,18.75,,,,,
19-12-2016,19-12-2016,02:18:00 PM,19-12-2016,19-12-2016,02:32:00 PM,Business,00:14:00,0.233333333,Unknown Location,Unknown Location,5.3,22.71428571,,,,,
19-12-2016,19-12-2016,02:37:00 PM,19-12-2016,19-12-2016,02:50:00 PM,Business,00:13:00,0.216666667,Unknown Location,Unknown Location,5.4,24.92307692,,,,,
19-12-2016,19-12-2016,03:09:00 PM,19-12-2016,19-12-2016,03:38:00 PM,Business,00:29:00,0.483333333,Unknown Location,Rawalpindi,10.2,21.10344828,Customer Visit,,,,
19-12-2016,19-12-2016,04:50:00 PM,19-12-2016,19-12-2016,05:09:00 PM,Business,00:19:00,0.316666667,Rawalpindi,Islamabad,7.2,22.73684211,Customer Visit,,,,
19-12-2016,19-12-2016,07:05:00 PM,19-12-2016,19-12-2016,07:17:00 PM,Business,00:12:00,0.2,Islamabad,Unknown Location,2.2,11,,,,,
